ciudad;ingreso_pensiones;salud;educacion
180150; ; ; 
180150;1100; ; 
180150; ;6;4
180150; ; ; 
180150; ; ; 
180150;650;5;4
180150; ; ; 
180150; ;99;99
180150; ;8;8
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;425;4;7
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;3;3
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150; ;5;5
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;760;6;7
180150; ;7;7
180150; ; ; 
180150; ;7;8
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ;8;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;8
180150; ;8;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;8;7
180150; ; ; 
180150; ; ; 
180150; ;8;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;3;4
180150; ; ; 
180150; ; ; 
180150; ;5;7
180150;500;3;5
180150; ; ; 
180150; ; ; 
180150; ;6;5
180150; ; ; 
180150;180;0;8
180150; ; ; 
180150; ; ; 
180150; ;1;2
180150; ; ; 
180150; ;6;10
180150; ; ; 
180150; ; ; 
180150; ;10;99
180150; ;5;8
180150; ; ; 
180150; ; ; 
180150;125;7;9
180150; ; ; 
180150; ;4;9
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;10
180150; ; ; 
180150; ; ; 
180150; ;0;5
180150; ; ; 
180150; ;99;99
180150; ; ; 
180150; ;7;5
180150; ;4;6
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ; ; 
180150;500; ; 
180150; ; ; 
180150;700;5;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;700;0;0
180150; ; ; 
180150; ;4;7
180150; ;5;4
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;2;4
180150; ; ; 
180150; ; ; 
180150; ;6;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;100; ; 
180150; ;8;8
180150;120; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;2;6
180150; ; ; 
180150; ; ; 
180150; ;0;5
180150; ; ; 
180150; ;7;5
180150; ;1;3
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;2;5
180150; ; ; 
180150; ;5;6
180150; ; ; 
180150; ;5;99
180150; ;5;99
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;99;99
180150; ; ; 
180150; ;99;10
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;8;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;425;5;6
180150; ; ; 
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ;7;5
180150; ; ; 
180150; ; ; 
180150; ;5;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ; ; 
180150;500; ; 
180150;150;7;7
180150; ; ; 
180150;788;6;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150;500; ; 
180150;550;7;7
180150;700;7;7
180150;700; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;3
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;2;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;4;5
180150; ; ; 
180150; ;0;0
180150; ; ; 
180150; ;5;8
180150; ;7;8
180150; ;0;5
180150;125;0;10
180150; ; ; 
180150; ; ; 
180150; ;8;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;0;3
180150; ; ; 
180150; ;7;7
180150;210;8;5
180150;280; ; 
180150; ;8;6
180150; ; ; 
180150; ;7;8
180150; ; ; 
180150; ; ; 
180150; ;6;5
180150; ; ; 
180150; ;5;6
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;650;6;6
180150;500; ; 
180150; ; ; 
180150; ;8;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;99;99
180150; ; ; 
180150;580; ; 
180150; ;0;0
180150; ;4;5
180150;163; ; 
180150; ; ; 
180150; ;0;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;10
180150; ; ; 
180150;240; ; 
180150;830;3;4
180150; ;5;5
180150; ;0;2
180150;380;2;7
180150;350;6;6
180150; ; ; 
180150; ;5;10
180150; ; ; 
180150; ; ; 
180150; ;3;7
180150; ;99;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;340;5;7
180150; ;5;8
180150; ; ; 
180150; ; ; 
180150; ;10;99
180150; ; ; 
180150;300;99;7
180150; ;5;99
180150; ; ; 
180150;400; ; 
180150;298;4;5
180150; ;2;6
180150; ; ; 
180150;80;5;10
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;10;10
180150; ;4;4
180150;300;1;5
180150; ; ; 
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150; ; ; 
180150; ;5;8
180150; ; ; 
180150; ;5;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ;8;7
180150; ; ; 
180150; ; ; 
180150; ;8;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;700;6;7
180150; ;6;6
180150; ; ; 
180150; ;5;9
180150; ; ; 
180150; ; ; 
180150; ;5;7
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ;5;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;8
180150;750; ; 
180150;320;0;0
180150; ; ; 
180150; ;5;5
180150; ; ; 
180150; ;4;3
180150;400; ; 
180150; ;8;7
180150; ; ; 
180150; ;2;5
180150; ; ; 
180150; ;2;5
180150; ; ; 
180150; ;3;8
180150;340;4;4
180150; ; ; 
180150; ;5;3
180150; ; ; 
180150;220; ; 
180150; ;4;5
180150; ; ; 
180150;430; ; 
180150;180; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150;400; ; 
180150; ;5;5
180150; ; ; 
180150; ;0;0
180150;210;7;6
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150;100;6;6
180150; ; ; 
180150;300;0;0
180150; ; ; 
180150; ;8;10
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;2;8
180150; ; ; 
180150; ; ; 
180150; ;5;8
180150; ; ; 
180150; ; ; 
180150; ;2;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;4;5
180150; ; ; 
180150; ; ; 
180150; ;6;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;4
180150; ; ; 
180150;1100; ; 
180150; ;5;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;3;4
180150; ; ; 
180150; ;8;8
180150; ; ; 
180150;850; ; 
180150; ;5;7
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150;240; ; 
180150; ; ; 
180150; ; ; 
180150; ;3;7
180150; ;99;99
180150;300; ; 
180150;200;99;10
180150; ; ; 
180150; ;99;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;10
180150; ; ; 
180150; ;2;99
180150; ; ; 
180150;280; ; 
180150; ;7;5
180150; ; ; 
180150; ; ; 
180150;255;6;99
180150; ; ; 
180150; ;7;9
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;0;0
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;4;4
180150; ; ; 
180150;100;6;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;8;9
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;260;5;7
180150;140; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;3;6
180150; ; ; 
180150; ; ; 
180150;250;0;4
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;0;99
180150; ; ; 
180150; ;3;5
180150; ; ; 
180150; ; ; 
180150;240; ; 
180150; ;99;99
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;6
180150; ;6;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150;450;7;7
180150; ; ; 
180150;90; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;7
180150; ;7;7
180150;420; ; 
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150;650;2;3
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;3;3
180150;850;2;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;0;5
180150; ; ; 
180150;300; ; 
180150; ;6;6
180150; ; ; 
180150;175; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;8
180150; ; ; 
180150; ;3;4
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;6
180150; ; ; 
180150;650; ; 
180150;800; ; 
180150; ;7;7
180150;350; ; 
180150;300;5;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;10;9
180150; ; ; 
180150; ;6;8
180150; ; ; 
180150; ;7;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ;8;8
180150; ; ; 
180150;93;8;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;200; ; 
180150; ;8;7
180150; ; ; 
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;8
180150; ;6;5
180150; ;5;7
180150; ; ; 
180150;427; ; 
180150; ;1;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;6
180150; ; ; 
180150; ; ; 
180150; ;9;7
180150; ;2;8
180150;50; ; 
180150; ;4;8
180150; ; ; 
180150; ;0;7
180150;200;8;9
180150; ; ; 
180150; ;4;6
180150; ; ; 
180150; ; ; 
180150; ;5;5
180150;300; ; 
180150; ; ; 
180150; ; ; 
180150; ;3;99
180150; ;4;7
180150; ; ; 
180150; ;0;10
180150; ;5;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;1;2
180150; ; ; 
180150; ; ; 
180150; ;0;0
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;10
180150; ; ; 
180150; ; ; 
180150; ;3;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;1;2
180150; ;7;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;0;4
180150;350; ; 
180150; ; ; 
180150; ;4;7
180150; ; ; 
180150; ;5;5
180150; ;5;8
180150; ; ; 
180150; ; ; 
180150; ;2;4
180150; ; ; 
180150; ; ; 
180150;190; ; 
180150; ;0;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;6
180150; ;3;4
180150; ; ; 
180150; ;3;3
180150;400; ; 
180150;150;0;0
180150; ; ; 
180150; ;5;6
180150; ;3;6
180150; ;10;99
180150; ; ; 
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150; ;4;4
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;4;5
180150;600; ; 
180150;830;1;6
180150; ;2;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;8;9
180150; ; ; 
180150;400;2;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;96;5;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;0;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;2;8
180150;180; ; 
180150; ;1;8
180150;90; ; 
180150; ; ; 
180150; ; ; 
180150; ;2;8
180150; ;0;0
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;0;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;99;99
180150; ;6;6
180150; ; ; 
180150; ;3;4
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150; ;7;8
180150; ; ; 
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ;4;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;450;0;5
180150; ; ; 
180150; ;5;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;9;9
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;2;7
180150; ; ; 
180150; ;0;4
180150; ; ; 
180150; ; ; 
180150;120; ; 
180150; ; ; 
180150;127;4;9
180150; ; ; 
180150; ; ; 
180150; ;6;99
180150;425;0;0
180150; ; ; 
180150; ; ; 
180150;960;2;4
180150;200; ; 
180150; ; ; 
180150; ; ; 
180150; ;99;99
180150;150; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;380; ; 
180150; ;7;7
180150; ; ; 
180150; ;7;8
180150; ; ; 
180150; ; ; 
180150; ;5;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;4;6
180150; ; ; 
180150; ;5;1
180150;300; ; 
180150;300; ; 
180150; ;10;5
180150; ; ; 
180150; ;2;3
180150; ;3;3
180150; ;0;2
180150; ;5;6
180150; ;5;5
180150; ;6;10
180150; ; ; 
180150; ;4;8
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ; ; 
180150;200;4;7
180150; ; ; 
180150; ; ; 
180150; ;7;8
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;8
180150; ; ; 
180150; ;6;7
180150;100; ; 
180150; ; ; 
180150; ; ; 
180150; ;8;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;8
180150; ; ; 
180150; ;8;7
180150;90; ; 
180150; ; ; 
180150;1000;6;8
180150; ; ; 
180150;390;5;6
180150;850; ; 
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150; ;7;6
180150; ; ; 
180150; ;7;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;6
180150; ; ; 
180150; ; ; 
180150;500;6;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;8
180150; ; ; 
180150;400;6;6
180150;120; ; 
180150; ; ; 
180150; ;5;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;1100; ; 
180150;800; ; 
180150; ;7;7
180150;350;6;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;4;7
180150; ; ; 
180150; ;7;8
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;900;7;6
180150; ;8;6
180150; ;6;7
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ;5;5
180150; ; ; 
180150; ;6;7
180150; ;6;7
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150;950;1;5
180150;350;6;7
180150;520; ; 
180150;500;6;6
180150; ;6;7
180150; ; ; 
180150; ; ; 
180150;200; ; 
180150;90;5;6
180150; ; ; 
180150; ;8;9
180150; ; ; 
180150; ; ; 
180150; ;8;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;5
180150; ; ; 
180150; ;5;8
180150; ; ; 
180150; ;10;99
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150; ; ; 
180150;120; ; 
180150; ;3;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;1500;99;7
180150; ; ; 
180150; ;10;10
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;99;99
180150; ;5;5
180150; ; ; 
180150; ; ; 
180150; ;0;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;3;6
180150; ;99;3
180150;1000; ; 
180150; ;4;3
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;250;5;99
180150; ; ; 
180150; ; ; 
180150;800;2;8
180150; ; ; 
180150; ; ; 
180150; ;99;99
180150;900;99;8
180150; ; ; 
180150; ; ; 
180150; ;0;10
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;8;9
180150; ; ; 
180150;300; ; 
180150; ;99;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;99;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;6
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ;7;6
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;9;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;8
180150; ;8;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;5
180150; ; ; 
180150; ; ; 
180150;374; ; 
180150; ;2;2
180150; ; ; 
180150; ; ; 
180150; ;7;8
180150; ; ; 
180150; ;5;7
180150; ; ; 
180150; ; ; 
180150;800; ; 
180150;800;4;4
180150;300;6;6
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;220;7;9
180150;1180; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;8
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;700;4;6
180150; ; ; 
180150;178;6;6
180150; ; ; 
180150; ; ; 
180150; ;1;1
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;10;10
180150; ;99;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;0;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;8
180150;200; ; 
180150;280;2;5
180150; ;8;8
180150; ; ; 
180150; ; ; 
180150; ;1;5
180150; ; ; 
180150; ;0;8
180150; ; ; 
180150; ; ; 
180150; ;5;3
180150; ; ; 
180150; ; ; 
180150; ;3;4
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;3;5
180150; ; ; 
180150;400;10;2
180150; ;1;1
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;0
180150;200; ; 
180150; ;0;5
180150; ; ; 
180150; ;0;99
180150; ; ; 
180150;2500; ; 
180150; ;99;4
180150; ;2;5
180150; ; ; 
180150;1500; ; 
180150;1700;6;4
180150; ; ; 
180150; ; ; 
180150; ;6;7
180150;350; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;250;6;7
180150; ; ; 
180150;1200;6;6
180150;250; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;7
180150; ; ; 
180150;800;7;6
180150;500; ; 
180150;500; ; 
180150;120;7;6
180150; ; ; 
180150; ;8;5
180150; ; ; 
180150; ;1;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;100;0;0
180150; ; ; 
180150; ; ; 
180150; ;8;9
180150; ; ; 
180150; ; ; 
180150; ;7;8
180150; ; ; 
180150; ; ; 
180150; ;8;9
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;3
180150; ; ; 
180150; ; ; 
180150; ;10;10
180150; ; ; 
180150; ;6;99
180150; ;1;10
180150; ; ; 
180150;75;0;3
180150; ; ; 
180150; ; ; 
180150; ;0;0
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;3;5
180150; ; ; 
180150; ; ; 
180150; ;2;8
180150; ; ; 
180150; ;3;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;8
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;6
180150; ; ; 
180150; ; ; 
180150; ;4;7
180150; ;7;7
180150; ;6;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;7
180150; ; ; 
180150;760; ; 
180150;800;7;7
180150;1700; ; 
180150; ; ; 
180150; ;7;7
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ; ; 
180150;400; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;7
180150;1400;7;9
180150; ; ; 
180150; ; ; 
180150;730; ; 
180150; ;99;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;0;7
180150; ; ; 
180150; ; ; 
180150; ;0;10
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;0;6
180150; ; ; 
180150; ; ; 
180150; ;3;99
180150; ; ; 
180150; ; ; 
180150; ;2;7
180150; ; ; 
180150; ;8;9
180150; ; ; 
180150; ; ; 
180150; ;0;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;900;0;9
180150;85;0;9
180150; ; ; 
180150; ; ; 
180150; ;5;5
180150; ;7;8
180150; ;7;8
180150; ;4;5
180150; ; ; 
180150; ;5;7
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ;8;8
180150; ;6;7
180150; ; ; 
180150; ; ; 
180150; ;0;5
180150; ; ; 
180150; ; ; 
180150; ;5;99
180150; ; ; 
180150; ; ; 
180150; ;0;7
180150; ;6;99
180150; ;0;10
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;2;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;0;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;8;99
180150; ; ; 
180150; ; ; 
180150;65; ; 
180150; ;6;6
180150; ; ; 
180150; ; ; 
180150; ;5;3
180150;1100;5;9
180150; ;8;5
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;6
180150; ; ; 
180150; ; ; 
180150; ;5;7
180150; ;8;7
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150;400; ; 
180150; ;8;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;7
180150; ; ; 
180150; ;8;6
180150; ; ; 
180150; ;4;5
180150;1200; ; 
180150; ;0;0
180150; ; ; 
180150; ;7;4
180150; ; ; 
180150; ; ; 
180150; ;5;8
180150; ; ; 
180150; ; ; 
180150; ;4;6
180150; ; ; 
180150;382;4;5
180150; ; ; 
180150; ; ; 
180150;105;7;7
180150;1284;0;4
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;1;3
180150; ;8;6
180150; ; ; 
180150; ;0;1
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;6;6
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ; ; 
180150; ;5;9
180150; ; ; 
180150;320;5;6
180150;250; ; 
180150; ;7;5
180150; ;8;99
180150; ; ; 
180150; ;8;99
180150; ; ; 
180150; ; ; 
180150; ;5;5
180150; ;7;6
180150;91;3;10
180150; ; ; 
180150; ; ; 
180150; ;0;3
180150; ; ; 
180150; ; ; 
180152; ; ; 
180152; ;7;5
180152; ; ; 
180152; ; ; 
180152; ; ; 
180152; ; ; 
180152; ;7;4
180152; ; ; 
180152;220;6;7
180152; ; ; 
180152; ; ; 
180152; ;4;6
180152; ;6;9
180152; ; ; 
180152;225;5;3
180152; ; ; 
180152; ;7;5
180152; ; ; 
180152; ; ; 
180152; ;0;5
180152; ; ; 
180152; ; ; 
180152; ; ; 
180152; ;6;8
180152; ; ; 
180152; ;3;3
180152; ;8;5
180152; ; ; 
180152; ; ; 
180152;345;0;7
180152; ; ; 
180152; ; ; 
180153; ;5;6
180153; ; ; 
180153; ; ; 
180153; ;10;5
180153; ; ; 
180153; ;10;10
180153; ; ; 
180153; ;10;6
180153; ; ; 
180153; ; ; 
180153; ; ; 
180153; ;10;7
180153; ; ; 
180153; ; ; 
180155;130; ; 
180155; ; ; 
180155; ;0;8
180155; ; ; 
180155; ; ; 
180155; ;2;5
180155; ; ; 
180155; ; ; 
180155; ; ; 
180155; ; ; 
180155; ; ; 
180155; ; ; 
180155; ; ; 
180155; ;2;6
180155; ; ; 
180155; ; ; 
180155; ;5;5
180155; ; ; 
180155; ; ; 
180155; ;5;8
180155; ; ; 
180155; ; ; 
180155; ; ; 
180155; ; ; 
180155; ;5;99
180155; ; ; 
180155; ; ; 
180155; ; ; 
180155; ; ; 
180155; ; ; 
180155; ; ; 
180155; ;4;4
180156; ;6;8
180156;600; ; 
180156; ; ; 
180156; ; ; 
180156; ;6;9
180156; ; ; 
180156; ;8;5
180156; ; ; 
180156; ; ; 
180156; ;7;7
180156; ;5;7
180156; ; ; 
180156; ;8;8
180156; ;7;7
180156; ; ; 
180156; ; ; 
180156; ; ; 
180156; ;6;8
180156; ; ; 
180156; ; ; 
180156; ; ; 
180156; ;6;5
180156; ;2;4
180156;180; ; 
180156; ; ; 
180156; ;7;7
180156; ; ; 
180156; ;2;5
180156; ; ; 
180156; ; ; 
180156;300; ; 
180156; ; ; 
180156; ;6;5
180156; ; ; 
180156; ;5;7
180156; ;9;5
180156; ; ; 
180156; ;10;5
180156; ; ; 
180156; ; ; 
180156; ; ; 
180156; ;0;7
180156; ; ; 
180156; ; ; 
180156; ; ; 
180156; ;8;8
180156; ; ; 
180156;240;5;8
180156; ; ; 
180156; ; ; 
180156; ; ; 
180156; ;0;3
180156; ; ; 
180156; ;8;5
180156; ;7;7
180156;600; ; 
180156; ;7;7
180156; ; ; 
180156; ; ; 
180156; ; ; 
