ciudad;ingpc;empleo;desempleo
71450;36.66666667;1;
71450;36.66666667;1;
80150;440;1;
80150;440;;
80150;171.5;1;
80150;171.5;;
80150;62.4;1;
80150;62.4;1;
80150;62.4;;
80150;62.4;;
80150;62.4;;
80150;240;1;
80150;240;1;
80150;157.5;1;
80150;157.5;1;
80150;157.5;;
80150;157.5;;
80150;135;1;
80150;135;;
80150;135;;
80150;135;;
80150;490;;
80150;1011.666667;;
80150;1011.666667;;
80150;1011.666667;1;
80150;307.5;;
80150;307.5;1;
80150;350;1;
80150;350;;
80150;1200;;
80150;1200;1;
80150;166.6666667;1;
80150;166.6666667;1;
80150;166.6666667;;
80150;166.6666667;;
80150;166.6666667;;
80150;166.6666667;;
80150;1380.666667;1;
80150;1380.666667;;
80150;1380.666667;;
80150;80;1;
80150;80;;
80150;471;;1
80150;471;;
80150;471;1;
80150;150;;1
80150;227.5;;
80150;227.5;1;
80150;162.75;1;
80150;162.75;;
80150;162.75;;
80150;162.75;;
80150;350;1;
80150;350;;
80150;135;;
80150;135;;
80150;30;1;
80150;30;;1
80150;66.66666667;;1
80150;66.66666667;;
80150;66.66666667;;
80150;386.25;1;
80150;386.25;1;
80150;386.25;;
80150;386.25;;
80150;93.71428571;1;
80150;93.71428571;1;
80150;93.71428571;1;
80150;93.71428571;;
80150;93.71428571;;
80150;93.71428571;;
80150;93.71428571;;
80150;379.25;1;
80150;379.25;1;
80150;379.25;;
80150;379.25;;
80150;500;;
80150;54.42857143;1;
80150;54.42857143;1;
80150;54.42857143;;
80150;54.42857143;;
80150;54.42857143;;
80150;54.42857143;;
80150;54.42857143;;
80150;93.33333333;1;
80150;93.33333333;;
80150;93.33333333;;
80150;313.25;1;
80150;313.25;;1
80150;313.25;;
80150;313.25;1;
80150;320;;
80150;320;;
80150;950;1;
80150;950;;
80150;600;;
80150;600;;
80150;230;1;
80150;230;1;
80150;230;;
80150;230;;
80150;490;;
80150;490;;
80150;490;1;
80150;490;;
80150;760;1;
80150;760;1;
80150;195;1;
80150;195;1;
80150;195;;1
80150;195;;
80150;6;1;
80150;6;;
80150;6;;
80150;6;;
80150;77.5;;
80150;77.5;;
80150;800;1;
80150;333.3333333;1;
80150;333.3333333;;
80150;333.3333333;;
80150;230;;
80150;76.5;1;
80150;76.5;;
80150;362.3333333;1;
80150;362.3333333;1;
80150;362.3333333;;1
80150;58;1;
80150;58;;
80150;58;;
80150;58;;
80150;58;;
80150;200;;
80150;200;;
80150;200;;
80150;200;;
80150;235.7777778;1;
80150;235.7777778;1;
80150;235.7777778;;
80150;235.7777778;1;
80150;235.7777778;;
80150;235.7777778;;
80150;235.7777778;;
80150;235.7777778;;
80150;235.7777778;;
80150;50;1;
80150;50;;
80150;50;;
80150;50;;
80150;385.5;1;
80150;385.5;1;
80150;385.5;;
80150;385.5;;
80150;51.33333333;1;
80150;51.33333333;;
80150;51.33333333;;
80150;333.3333333;1;
80150;333.3333333;1;
80150;333.3333333;;
80150;266.6666667;1;
80150;266.6666667;1;
80150;266.6666667;;
80150;52.5;1;
80150;52.5;;
80150;52.5;;
80150;52.5;;
80150;325;;
80150;325;;
80150;45;;
80150;45;1;
80150;45;;
80150;45;;1
80150;51.8;;
80150;51.8;1;
80150;51.8;;
80150;51.8;;
80150;51.8;;
80150;36.66666667;;1
80150;36.66666667;;
80150;36.66666667;;
80150;36.66666667;;1
80150;36.66666667;;
80150;36.66666667;;
80150;78;1;
80150;78;;
80150;78;;
80150;78;;
80150;78;;
80150;;;
80150;;;1
80150;320.6;1;
80150;320.6;;
80150;320.6;;
80150;320.6;;
80150;320.6;1;
80150;222.5;1;
80150;222.5;;
80150;123.3333333;1;
80150;123.3333333;1;
80150;123.3333333;;
80150;209;;
80150;209;1;
80150;209;;
80150;209;;
80150;209;;
80150;200;1;
80150;200;1;
80150;568;1;
80150;143.1818182;1;
80150;143.1818182;1;
80150;143.1818182;;
80150;143.1818182;;
80150;143.1818182;;
80150;143.1818182;1;
80150;143.1818182;;
80150;143.1818182;;
80150;143.1818182;;
80150;143.1818182;;
80150;143.1818182;;
80150;130;;
80150;35.5;1;
80150;35.5;1;
80150;35.5;1;
80150;35.5;;
80150;350;;
80150;350;;1
80150;350;;
80150;350;;
80150;200.6;;
80150;200.6;;
80150;200.6;;
80150;200.6;;
80150;200.6;;
80150;76.33333333;1;
80150;76.33333333;1;
80150;76.33333333;;
80150;76.33333333;;
80150;76.33333333;;
80150;76.33333333;;
80150;70;;
80150;123.3333333;1;
80150;123.3333333;1;
80150;123.3333333;;
80150;1017;1;
80150;137.5;;
80150;137.5;;
80150;137.5;1;
80150;137.5;;
80150;70;;
80150;26.5;;
80150;26.5;1;
80150;26.5;;
80150;26.5;;
80150;26.5;;
80150;26.5;;
80150;55;1;
80150;55;;
80150;58;1;
80150;58;;
80150;58;;1
80150;58;1;
80150;58;;
80150;71.5;1;
80150;71.5;;1
80150;71.5;;
80150;71.5;;
80150;282.5;1;
80150;282.5;1;
80150;282.5;;
80150;282.5;;
80150;585;1;
80150;585;1;
80150;585;;
80150;55;1;
80150;55;;
80150;55;;
80150;45;;
80150;45;1;
80150;45;;
80150;45;;
80150;45;;
80150;45;1;
80150;460;1;
80150;460;1;
80150;460;;
80150;457;;
80150;457;1;
80150;457;;
80150;;1;
80150;254.2857143;1;
80150;254.2857143;1;
80150;254.2857143;1;
80150;254.2857143;1;
80150;254.2857143;;
80150;254.2857143;;
80150;254.2857143;;
80150;115;1;
80150;115;;
80150;115;;
80150;115;;
80150;103.2;1;
80150;103.2;1;
80150;103.2;;
80150;103.2;;
80150;103.2;1;
80150;103.2;;
80150;103.2;;
80150;103.2;;
80150;103.2;;
80150;103.2;;
80150;171.1111111;1;
80150;171.1111111;;
80150;171.1111111;1;
80150;171.1111111;;
80150;171.1111111;;
80150;171.1111111;;
80150;171.1111111;;
80150;171.1111111;;
80150;171.1111111;;
80150;118.2;1;
80150;118.2;1;
80150;118.2;;
80150;118.2;;
80150;118.2;1;
80150;69.5;1;
80150;69.5;1;
80150;69.5;;
80150;69.5;;
80150;133.3333333;;
80150;133.3333333;;
80150;133.3333333;;1
80150;300;1;
80150;300;;
80150;582.5;1;
80150;582.5;1;
80150;582.5;1;
80150;582.5;;
80150;150;1;
80150;150;1;
80150;150;;1
80150;150;1;
80150;150;;
80150;426.25;1;
80150;426.25;1;
80150;426.25;;
80150;426.25;;
80150;372.6;;
80150;372.6;;
80150;372.6;;
80150;372.6;1;
80150;372.6;;
80150;1650;1;
80150;186;1;
80150;186;;1
80150;186;;
80150;186;;
80150;186;;
80150;677.6666667;1;
80150;677.6666667;1;
80150;677.6666667;1;
80150;405;1;
80150;405;;
80150;405;;
80150;275;1;
80150;275;1;
80150;500;;
80150;500;;
80150;657.3333333;;
80150;657.3333333;1;
80150;657.3333333;;
80150;205;;
80150;205;;1
80150;200;;1
80150;200;;
80150;50;;1
80150;50;;
80150;201.25;1;
80150;201.25;1;
80150;201.25;1;
80150;201.25;1;
80150;483.3333333;1;
80150;483.3333333;1;
80150;483.3333333;;
80150;131;1;
80150;131;;
80150;125;1;
80150;125;;
80150;125;;
80150;125;;
80150;572;1;
80150;170;1;
80150;170;;
80150;170;;
80150;170;;
80150;367;1;
80150;367;1;
80150;367;;
80150;217.5;1;
80150;217.5;1;
80150;217.5;1;
80150;217.5;;
80150;115;;
80150;115;1;
80150;74.8;1;
80150;74.8;;
80150;74.8;;
80150;74.8;;
80150;74.8;;
80150;280;1;
80150;280;1;
80150;280;;
80150;280;1;
80150;280;1;
80150;93.75;;
80150;93.75;1;
80150;93.75;;
80150;93.75;;
80150;124;1;
80150;124;;
80150;124;;
80150;124;;
80150;124;;
80150;110;;
80150;110;1;
80150;110;1;
80150;675;;
80150;675;1;
80150;100;;1
80150;100;;
80150;100;;
80150;355.5;1;
80150;355.5;1;
80150;355.5;;
80150;355.5;1;
80150;102.5;1;
80150;102.5;;
80150;196.75;1;
80150;196.75;;1
80150;196.75;;
80150;196.75;;
80150;250;1;
80150;250;;
80150;144;;
80150;144;1;
80150;144;;1
80150;144;;1
80150;144;1;
80150;45.83333333;;
80150;45.83333333;1;
80150;45.83333333;;
80150;45.83333333;;
80150;45.83333333;;
80150;45.83333333;;
80150;52.5;;1
80150;52.5;;
80150;100;;
80150;100;;
80150;100;;
80150;292.5;;
80150;292.5;1;
80150;292.5;;
80150;292.5;;
80150;128.75;1;
80150;128.75;1;
80150;128.75;1;
80150;128.75;;1
80150;128.75;;
80150;128.75;;
80150;128.75;;
80150;128.75;;
80150;20;;
80150;145;1;
80150;145;1;
80150;132;1;
80150;132;1;
80150;132;1;
80150;132;1;
80150;132;1;
80150;397.5;;
80150;397.5;1;
80150;102.6;1;
80150;102.6;;
80150;102.6;;
80150;102.6;;
80150;102.6;;
80150;349.3333333;;
80150;349.3333333;1;
80150;349.3333333;1;
80150;141.6666667;1;
80150;141.6666667;1;
80150;141.6666667;;
80150;400;;
80150;400;;
80150;270.4;1;
80150;270.4;1;
80150;270.4;1;
80150;270.4;;
80150;270.4;;
80150;137.5;1;
80150;137.5;1;
80150;137.5;;
80150;137.5;;
80150;80;;
80150;80;1;
80150;80;;
80150;80;;
80150;200;1;
80150;200;;
80150;80;1;
80150;80;1;
80150;80;;
80150;207.5;1;
80150;207.5;;
80150;207.5;;
80150;207.5;;
80150;335;1;
80150;335;;1
80150;505;1;
80150;505;1;
80150;505;;
80150;505;;
80150;47.66666667;1;
80150;47.66666667;;
80150;47.66666667;;
80150;60;;
80150;200;1;
80150;200;;
80150;200;;
80150;200;;
80150;80;;
80150;80;;
80150;45;1;
80150;45;;
80150;335;1;
80150;335;;
80150;218;1;
80150;218;1;
80150;218;;
80150;218;;
80150;53.33333333;;
80150;53.33333333;;1
80150;53.33333333;;
80150;60;1;
80150;60;;
80150;31.5;;
80150;31.5;1;
80150;31.5;;
80150;31.5;;
80150;64;1;
80150;64;;
80150;64;;
80150;64;;
80150;64;;
80150;350;1;
80150;350;1;
80150;350;;
80150;350;;
80150;410;1;
80150;410;;
80150;65;;
80150;65;1;
80150;65;1;
80150;65;;
80150;93.33333333;1;
80150;93.33333333;;
80150;93.33333333;;1
80150;44.44444444;1;
80150;44.44444444;;
80150;44.44444444;;
80150;44.44444444;;
80150;44.44444444;;
80150;44.44444444;1;
80150;44.44444444;;
80150;44.44444444;;
80150;44.44444444;;
80150;10;1;
80150;10;;
80150;336.25;;
80150;336.25;;
80150;336.25;1;
80150;336.25;1;
80150;83.33333333;1;
80150;83.33333333;;
80150;83.33333333;;
80150;83.33333333;;
80150;83.33333333;;
80150;83.33333333;1;
80150;83.33333333;1;
80150;83.33333333;;1
80150;83.33333333;;
80150;280;1;
80154;75;;1
80154;133.5714286;1;
80154;133.5714286;;
80154;133.5714286;1;
80154;133.5714286;;
80154;133.5714286;;
80154;133.5714286;;
80154;133.5714286;;
80154;133.3333333;1;
80154;133.3333333;;
80154;133.3333333;;
80154;;1;
80154;;;
80154;;;
80154;27.5;;
80154;27.5;;1
80154;27.5;;
80154;27.5;;
80154;135;;
80154;135;1;
80154;155;;
80163;58.5;;
80163;58.5;1;
80163;58.5;;
80163;58.5;;
80163;54;;
80163;54;;
80163;54;;
80163;;;
80163;;;
80163;;1;
80163;51.66666667;1;
80163;51.66666667;;
80163;51.66666667;;
80163;51.375;;
80163;51.375;1;
80163;51.375;;1
80163;51.375;;
80163;51.375;;
80163;51.375;;
80163;51.375;1;
80163;51.375;;
80163;100;;
80163;;;
80165;310;1;
80165;310;1;
80165;310;1;
80165;310;1;
80165;110;;
80165;101;1;
80165;101;;
80165;101;;1
80165;101;;
80165;101;;
80165;29.66666667;1;
80165;29.66666667;;
80165;29.66666667;;
80165;41.4;1;
80165;41.4;;
80165;41.4;;
80165;41.4;1;
80165;41.4;;
80165;53.4;;
80165;53.4;;
80165;53.4;;
80165;53.4;;
80165;53.4;;
80165;95;;
80165;95;;
80168;150;1;
80168;150;1;
80168;150;;
80168;150;;
80168;250;;
80168;155;1;
80168;155;;
80168;27;1;
80168;27;;
80168;27;;
80168;27;;
80168;27;;
80168;27;;
80168;27;;1
80168;27;;
80168;27;;
80168;808.5;;
80168;808.5;1;
80168;221;1;
80168;221;1;
80168;221;;
80168;221;;
80168;221;;
80168;116.6666667;1;
80168;116.6666667;;
80168;116.6666667;;
80168;350;1;
80168;310;1;
80168;32.28571429;;
80168;32.28571429;1;
80168;32.28571429;;
80168;32.28571429;1;
80168;32.28571429;;
80168;32.28571429;;
80168;32.28571429;;
80168;88;1;
80168;88;;
80168;88;;
80168;88;;
80168;88;;
80168;68.2;1;
80168;68.2;1;
80168;68.2;;
80168;68.2;;
80168;68.2;;
80168;;;
80168;;;1
80168;;;
80168;;;
80168;87.5;1;
80168;87.5;;
80168;87.5;;
80168;87.5;;
80168;35.71428571;1;
80168;35.71428571;1;
80168;35.71428571;1;
80168;35.71428571;1;
80168;35.71428571;;
80168;35.71428571;;
80168;35.71428571;;
80168;85;1;
80168;85;;
80168;85;1;
80168;85;1;
80168;375;1;
80168;1.8;1;
80168;1.8;1;
80168;1.8;;
80168;1.8;;
80168;1.8;;
80168;97.83333333;1;
80168;97.83333333;1;
80168;97.83333333;1;
80168;97.83333333;1;
80168;97.83333333;;
80168;97.83333333;;
80168;66.66666667;;
80168;66.66666667;;
80168;66.66666667;;
80168;35;1;
80168;35;;
80250;85.625;1;
80250;85.625;;
80250;85.625;1;
80250;85.625;;
80250;85.625;1;
80250;85.625;;
80250;85.625;;
80250;85.625;;
80250;344.6666667;1;
80250;344.6666667;;
80250;344.6666667;;
80250;1334;1;
80250;314.6;;
80250;314.6;1;
80250;314.6;1;
80250;314.6;;
80250;314.6;;
80250;106.6666667;1;
80250;106.6666667;;1
80250;106.6666667;;1
80250;106.6666667;;1
80250;106.6666667;;
80250;106.6666667;;
80250;190.8;1;
80250;190.8;1;
80250;190.8;;
80250;190.8;;
80250;190.8;;
80250;13.57142857;;
80250;13.57142857;;1
80250;13.57142857;;
80250;13.57142857;;
80250;13.57142857;;
80250;13.57142857;;
80250;13.57142857;;
80250;400;1;
80250;150;;
80250;233.3333333;1;
80250;233.3333333;1;
80250;233.3333333;1;
80250;64;1;
80250;64;1;
80250;64;1;
80250;100;1;
80250;100;;
80250;136;1;
80250;136;1;
80250;136;;1
80250;136;;
80250;136;;
80250;180;1;
80250;180;;
80250;180;;
80252;1300;1;
80252;65;1;
80252;65;1;
80252;65;;
80252;65;;
80252;100.75;1;
80252;100.75;;
80252;100.75;;
80252;100.75;1;
80252;227;1;
80252;227;;
80252;35.625;1;
80252;35.625;1;
80252;35.625;;
80252;35.625;;
80252;35.625;;
80252;35.625;;
80252;35.625;;
80252;35.625;;
80252;102;1;
80252;102;;
80252;102;;
80252;102;;
80252;102;;
80252;33.33333333;;
80252;33.33333333;;
80252;33.33333333;;
80253;120;1;
80253;86.25;1;
80253;86.25;;
80253;86.25;1;
80253;86.25;1;
80253;50;1;
80253;50;;
80253;50;1;
80253;50;;
80253;50;1;
80253;185;1;
80253;185;1;
80253;88.33333333;;
80253;88.33333333;1;
80253;88.33333333;1;
80253;88.33333333;1;
80253;88.33333333;;
80253;88.33333333;;
80253;73.4;1;
80253;73.4;;
80253;73.4;1;
80253;73.4;1;
80253;73.4;;
80253;135;1;
80253;135;;
80253;135;1;
80254;56.28571429;1;
80254;56.28571429;;
80254;56.28571429;1;
80254;56.28571429;;
80254;56.28571429;;
80254;56.28571429;;
80254;56.28571429;;
80254;150;1;
80254;302;1;
80254;60;1;
80254;60;;1
80254;60;;
80254;60;;
80254;225;1;
80254;225;1;
80254;225;;
80254;225;;
80254;100;1;
80254;50;;
80254;50;;
80254;50;;
80254;50;;
80260;145;1;
80260;145;;
80260;60;;
80260;65;1;
80260;65;;
80260;65;;
80260;65;;
80260;66.66666667;;
80260;66.66666667;;
80260;66.66666667;;
80260;20;1;
80260;150;;
80261;66.66666667;;
80261;66.66666667;;
80261;66.66666667;;
80261;137.4444444;1;
80261;137.4444444;1;
80261;137.4444444;;
80261;137.4444444;;
80261;137.4444444;;
80261;137.4444444;;
80261;137.4444444;;
80261;137.4444444;1;
80261;137.4444444;;
80261;66.85714286;1;
80261;66.85714286;1;
80261;66.85714286;;
80261;66.85714286;;
80261;66.85714286;;
80261;66.85714286;;
80261;66.85714286;;
80261;46.25;1;
80261;46.25;;
80261;46.25;;
80261;46.25;;
80261;32.11111111;1;
80261;32.11111111;;
80261;32.11111111;1;
80261;32.11111111;1;
80261;32.11111111;;
80261;32.11111111;;
80261;32.11111111;;
80261;32.11111111;;
80261;32.11111111;;
80261;34;1;
80261;34;1;
80261;34;1;
80261;34;1;
80261;34;;
80261;34;;
80261;34;;
80261;34;;
80261;57;1;
80261;57;;
80261;57;;
80261;57;;
80261;100;1;
80261;100;;
80261;41;1;
80261;41;;
80261;41;;
80261;41;;
80261;41;;
80261;292.1428571;1;
80261;292.1428571;1;
80261;292.1428571;1;
80261;292.1428571;;
80261;292.1428571;;
80261;292.1428571;;
80261;292.1428571;;
80261;38.33333333;1;
80261;38.33333333;;
80261;38.33333333;;
80261;31;1;
80261;31;;
80261;31;;
80261;31;;
80261;31;;
80261;120;;
80261;24.16666667;1;
80261;24.16666667;;
80261;24.16666667;1;
80261;24.16666667;1;
80261;24.16666667;1;
80261;24.16666667;;
80350;650;;
80350;1196;1;
80350;98.75;1;
80350;98.75;;
80350;98.75;;1
80350;98.75;;
80350;98.75;;
80350;98.75;;
80350;98.75;1;
80350;98.75;1;
80350;96;1;
80350;96;;
80350;96;;
80350;96;;
80350;96;;
80350;150;;
80350;150;;
80350;795;1;
80350;30.83333333;;
80350;30.83333333;;
80350;30.83333333;;
80350;30.83333333;;
80350;30.83333333;;
80350;30.83333333;;
80357;28.75;1;
80357;28.75;;
80357;28.75;;
80357;28.75;;
80357;95;;
80357;95;1;
80357;51.66666667;1;
80357;51.66666667;1;
80357;51.66666667;1;
80357;75;1;
80357;75;;
80357;65;1;
80357;69;;
80357;69;1;
80357;69;1;
80357;69;;
80357;55;1;
80357;55;1;
80357;55;1;
80450;205;1;
80450;205;;
80450;691.5;1;
80450;691.5;1;
80450;259;1;
80450;259;;
80450;259;1;
80450;259;;1
80450;259;;
80450;259;;
80450;259;;
80450;259;1;
80450;900;;
80450;900;;
80450;75;1;
80450;75;1;
80450;106;1;
80450;106;;
80450;106;;1
80450;106;;
80450;70;;
80450;200;;
80450;74;1;
80450;74;;
80450;74;;
80450;74;;
80450;74;;
80450;100;1;
80450;100;;
80450;59;1;
80450;59;;1
80450;206.3333333;1;
80450;206.3333333;;
80450;206.3333333;;1
80450;206.3333333;;
80450;206.3333333;;
80450;206.3333333;1;
80450;201.5;1;
80450;201.5;;
80450;860;;
80450;408.8333333;1;
80450;408.8333333;1;
80450;408.8333333;;
80450;408.8333333;;
80450;408.8333333;;
80450;408.8333333;;
80450;325;1;
80450;325;;
80450;325;1;
80450;325;;
80450;691.3333333;1;
80450;691.3333333;1;
80450;691.3333333;;
80450;604.5;1;
80450;604.5;;
80450;175;1;
80450;175;1;
80450;62.5;1;
80450;62.5;;
80450;116.6666667;;
80450;116.6666667;1;
80450;116.6666667;;
80450;167.5;1;
80450;167.5;;
80450;167.5;;
80450;167.5;;
80450;96.85714286;1;
80450;96.85714286;1;
80450;96.85714286;;1
80450;96.85714286;;1
80450;96.85714286;;
80450;96.85714286;;
80450;96.85714286;;
80450;144.75;;
80450;144.75;1;
80450;144.75;;
80450;144.75;;
80450;158.75;1;
80450;158.75;1;
80450;158.75;;1
80450;158.75;;
80450;48.75;1;
80450;48.75;1;
80450;48.75;;
80450;48.75;;
80450;180;1;
80450;180;;
80450;55;;
80450;55;1;
80450;55;;
80450;55;;
80450;230;1;
80450;145;;
80450;145;1;
80450;193.3333333;1;
80450;193.3333333;;
80450;193.3333333;;
80450;184.6666667;1;
80450;184.6666667;;
80450;184.6666667;;
80450;32;1;
80450;32;;
80450;32;;
80450;32;;
80450;32;;
80450;246;;
80450;246;1;
80450;300;1;
80450;300;1;
80450;300;;
80450;101;;
80450;101;1;
80450;101;;
80450;101;;
80450;101;;
80450;93.33333333;1;
80450;93.33333333;;
80450;93.33333333;;
80450;75.75;1;
80450;75.75;1;
80450;75.75;1;
80450;75.75;;
80450;261;;
80450;261;1;
80450;261;;
80450;261;;
80450;261;;
80450;85;;
80450;85;;
80450;85;;
80450;440;1;
80450;105;1;
80450;105;1;
80450;105;;
80450;105;;
80450;310;;
80450;114.75;1;
80450;114.75;1;
80450;114.75;;
80450;114.75;;
80450;31.25;1;
80450;31.25;;1
80450;31.25;;
80450;31.25;;
80450;116.6666667;1;
80450;116.6666667;1;
80450;116.6666667;1;
80450;;1;
80450;127.5;1;
80450;127.5;;
80450;14;;1
80450;14;;1
80450;14;;
80450;14;;
80450;14;;
80450;173.3333333;1;
80450;173.3333333;;
80450;173.3333333;;
80450;179;;
80450;170;1;
80450;170;;
80450;26.5;1;
80450;26.5;1;
80450;250.75;1;
80450;250.75;1;
80450;250.75;;
80450;250.75;;
80450;183.3333333;1;
80450;183.3333333;;
80450;183.3333333;;
80450;162.6;1;
80450;162.6;1;
80450;162.6;1;
80450;162.6;;
80450;162.6;;
80450;320;1;
80450;130.6;1;
80450;130.6;1;
80450;130.6;;
80450;130.6;;
80450;130.6;;
80450;94.16666667;;
80450;94.16666667;1;
80450;94.16666667;;
80450;94.16666667;;
80450;94.16666667;;
80450;94.16666667;1;
80450;233.3333333;1;
80450;233.3333333;1;
80450;233.3333333;1;
80450;233.3333333;1;
80450;233.3333333;1;
80450;233.3333333;;
80450;35;1;
80450;35;1;
80450;370;1;
80450;190;1;
80450;190;1;
80450;190;1;
80450;18.5;1;
80450;18.5;1;
80450;18.5;;
80450;18.5;;
80450;26.66666667;1;
80450;26.66666667;;
80450;26.66666667;;
80450;89.2;1;
80450;89.2;1;
80450;89.2;1;
80450;89.2;1;
80450;89.2;;
80450;110;;
80450;182;1;
80450;182;1;
80450;182;;
80450;182;;
80450;182;;
80450;397.5;1;
80450;397.5;1;
80450;110;1;
80450;110;1;
80450;110;1;
80450;110;;
80450;110;;
80450;110;;
80450;110;;
80450;58.33333333;;
80450;58.33333333;;
80450;58.33333333;;
80450;58.33333333;;
80450;58.33333333;;
80450;58.33333333;;
80450;1220;1;
80450;1220;;
80450;73.16666667;1;
80450;73.16666667;;
80450;73.16666667;;
80450;73.16666667;;
80450;73.16666667;;
80450;73.16666667;;
80450;42.5;1;
80450;42.5;;
80450;115.3333333;;
80450;115.3333333;1;
80450;115.3333333;;
80450;136.6666667;;
80450;136.6666667;;
80450;136.6666667;1;
80450;165;1;
80450;165;1;
80450;165;;
80450;165;;
80450;136.4285714;1;
80450;136.4285714;;
80450;136.4285714;;
80450;136.4285714;1;
80450;136.4285714;1;
80450;136.4285714;;
80450;136.4285714;;
80450;360;1;
80450;46.25;1;
80450;46.25;;
80450;46.25;;
80450;46.25;;
80450;90.66666667;1;
80450;90.66666667;;
80450;90.66666667;;
